ComparisonScope,SourceId,SourceMaskReference,FinalCandidateId,Decision
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_EE0B","0xEE0B","RMAP11_D1135F0FB34B","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_EE8B","0xEE8B","RMAP11_B3950AD95A16","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_EE93","0xEE93","RMAP11_8AE4B6B2B548","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_EEB1","0xEEB1","RMAP11_8DCA020C8DAD","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_EEB8","0xEEB8","RMAP11_F6C7BACB3258","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F013","0xF013","RMAP11_A51584B908AD","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F01F","0xF01F","RMAP11_F15B7B43C59E","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F037","0xF037","RMAP11_8C071A09E94E","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F080","0xF080","RMAP11_E53A0159AE07","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F0D9","0xF0D9","RMAP11_ADF1C24BD285","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F110","0xF110","RMAP11_68BA7385F2BC","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F11F","0xF11F","RMAP11_3103BBE9C8B7","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F17F","0xF17F","RMAP11_86D57CDB4651","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F19C","0xF19C","RMAP11_5A5A48546280","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F1B0","0xF1B0","RMAP11_950B827046C8","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F1DF","0xF1DF","RMAP11_ACEF75DA33CC","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F20B","0xF20B","RMAP11_F0AAC86BC70B","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F245","0xF245","RMAP11_77B11A1F755A","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F288","0xF288","RMAP11_55FD77EAF33C","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F2CC","0xF2CC","RMAP11_AAB815AE1C0D","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F300","0xF300","RMAP11_1DB1DD245409","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F344","0xF344","RMAP11_89F86D7268B3","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F415","0xF415","RMAP11_BE43097AD4BE","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F430","0xF430","RMAP11_91AAF3C213AA","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F60A","0xF60A","RMAP11_65D05CCCF995","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F622","0xF622","RMAP11_2F855A190E88","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F629","0xF629","RMAP11_23CEFE7A1B9C","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F707","0xF707","RMAP11_B001C9C8EA8B","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F802","0xF802","RMAP11_3F45B9630499","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F803","0xF803","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F840","0xF840","RMAP11_98EF8C441380","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F888","0xF888","RMAP11_F33D5D96E7E3","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F8A3","0xF8A3","RMAP11_7600B642C2DD","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F909","0xF909","RMAP11_BFE6CD589E38","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F91C","0xF91C","RMAP11_6B8888BF8E56","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F944","0xF944","RMAP11_45113EE56703","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F954","0xF954","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_F989","0xF989","RMAP11_615F4A4EAC94","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_FA0F","0xFA0F","RMAP11_28EFE638E90C","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_FC47","0xFC47","RMAP11_43FE43EC710C","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_FCD1","0xFCD1","RMAP11_E775902493B2","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_FD04","0xFD04","RMAP11_5B4B18611DA3","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_FDC1","0xFDC1","RMAP11_B232E157F4E0","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_FF15","0xFF15","RMAP11_DBE91827D0B7","RETAINED_FINAL_POOL"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_FF44","0xFF44","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"RUN06_VIS01_500_MASK_TO_RMAP11_FINAL_16_CELL","VIS01_MP_FFD0","0xFFD0","RMAP11_8C0467378460","RETAINED_FINAL_POOL"
