micro_x,micro_y,tile_min_x,tile_min_y,patch_id,biome_key,owner_state
"1","40","12","320","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"2","40","24","320","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"3","40","36","320","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"4","40","48","320","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"5","40","60","320","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"6","40","72","320","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"7","40","84","320","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"8","40","96","320","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"9","40","108","320","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"10","40","120","320","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"11","40","132","320","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"12","40","144","320","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"13","40","156","320","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"14","40","168","320","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"15","40","180","320","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"16","40","192","320","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"17","40","204","320","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"18","40","216","320","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"19","40","228","320","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"20","40","240","320","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"21","40","252","320","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"22","40","264","320","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"23","40","276","320","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"24","40","288","320","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"25","40","300","320","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"26","40","312","320","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"27","40","324","320","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"28","40","336","320","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"29","40","348","320","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"30","40","360","320","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"31","40","372","320","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"32","40","384","320","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"33","40","396","320","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"34","40","408","320","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"35","40","420","320","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"36","40","432","320","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"37","40","444","320","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"38","40","456","320","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"39","40","468","320","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"40","40","480","320","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"41","40","492","320","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"42","40","504","320","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"43","40","516","320","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"44","40","528","320","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"45","40","540","320","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"46","40","552","320","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"47","40","564","320","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"48","40","576","320","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"49","40","588","320","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"50","40","600","320","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"51","40","612","320","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"0","41","0","328","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"1","41","12","328","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"2","41","24","328","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"3","41","36","328","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"4","41","48","328","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"5","41","60","328","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"6","41","72","328","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"7","41","84","328","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"8","41","96","328","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"9","41","108","328","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"10","41","120","328","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"11","41","132","328","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"12","41","144","328","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"13","41","156","328","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"14","41","168","328","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"15","41","180","328","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"16","41","192","328","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"17","41","204","328","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"18","41","216","328","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"19","41","228","328","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"20","41","240","328","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"21","41","252","328","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"22","41","264","328","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"23","41","276","328","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"24","41","288","328","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"25","41","300","328","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"26","41","312","328","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"27","41","324","328","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"28","41","336","328","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"29","41","348","328","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"30","41","360","328","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"31","41","372","328","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"32","41","384","328","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"33","41","396","328","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"34","41","408","328","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"35","41","420","328","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"36","41","432","328","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"37","41","444","328","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"38","41","456","328","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"39","41","468","328","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"40","41","480","328","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"41","41","492","328","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"42","41","504","328","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"43","41","516","328","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"44","41","528","328","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"45","41","540","328","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"46","41","552","328","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"47","41","564","328","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"48","41","576","328","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"49","41","588","328","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"50","41","600","328","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"51","41","612","328","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"0","42","0","336","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"1","42","12","336","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"2","42","24","336","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"3","42","36","336","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"4","42","48","336","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"5","42","60","336","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"6","42","72","336","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"7","42","84","336","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"8","42","96","336","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"9","42","108","336","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"10","42","120","336","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"11","42","132","336","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"12","42","144","336","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"13","42","156","336","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"14","42","168","336","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"15","42","180","336","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"16","42","192","336","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"17","42","204","336","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"18","42","216","336","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"19","42","228","336","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"20","42","240","336","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"21","42","252","336","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"22","42","264","336","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"23","42","276","336","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"24","42","288","336","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"25","42","300","336","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"26","42","312","336","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"27","42","324","336","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"28","42","336","336","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"29","42","348","336","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"30","42","360","336","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"31","42","372","336","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"32","42","384","336","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"33","42","396","336","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"34","42","408","336","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"35","42","420","336","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"36","42","432","336","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"37","42","444","336","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"38","42","456","336","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"39","42","468","336","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"40","42","480","336","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"41","42","492","336","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"42","42","504","336","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"43","42","516","336","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"44","42","528","336","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"45","42","540","336","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"46","42","552","336","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"47","42","564","336","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"48","42","576","336","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"49","42","588","336","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"50","42","600","336","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"51","42","612","336","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"0","43","0","344","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"1","43","12","344","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"2","43","24","344","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"3","43","36","344","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"4","43","48","344","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"5","43","60","344","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"6","43","72","344","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"7","43","84","344","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"8","43","96","344","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"9","43","108","344","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"10","43","120","344","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"11","43","132","344","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"12","43","144","344","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"13","43","156","344","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"14","43","168","344","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"15","43","180","344","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"16","43","192","344","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"17","43","204","344","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"18","43","216","344","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"19","43","228","344","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"20","43","240","344","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"21","43","252","344","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"22","43","264","344","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"23","43","276","344","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"24","43","288","344","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"25","43","300","344","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"26","43","312","344","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"27","43","324","344","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"28","43","336","344","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"29","43","348","344","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"30","43","360","344","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"31","43","372","344","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"32","43","384","344","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"33","43","396","344","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"34","43","408","344","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"35","43","420","344","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"36","43","432","344","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"37","43","444","344","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"38","43","456","344","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater","Active"
"39","43","468","344","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"40","43","480","344","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"41","43","492","344","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"42","43","504","344","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"43","43","516","344","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"44","43","528","344","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"45","43","540","344","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"46","43","552","344","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"47","43","564","344","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"48","43","576","344","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"49","43","588","344","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"50","43","600","344","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"51","43","612","344","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonDough","Active"
"0","44","0","352","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"1","44","12","352","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"2","44","24","352","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"3","44","36","352","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"4","44","48","352","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"5","44","60","352","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"6","44","72","352","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"7","44","84","352","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"8","44","96","352","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"9","44","108","352","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"10","44","120","352","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"11","44","132","352","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"12","44","144","352","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot","Active"
"13","44","156","352","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
"14","44","168","352","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill","Active"
