micro_x,micro_y,patch_id,state,cluster_id,protected_cell_count,port_type
"4","38","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"5","38","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"6","38","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"7","38","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"8","38","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"9","38","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"10","38","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"11","38","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"12","38","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","Active","","0","TYPE0_PUBLIC"
"13","38","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"14","38","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"15","38","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"16","38","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"17","38","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"18","38","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"19","38","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"20","38","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"21","38","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"22","38","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"23","38","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"24","38","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"25","38","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","Active","","0","TYPE0_PUBLIC"
"26","38","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"27","38","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"28","38","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"29","38","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"30","38","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"31","38","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"32","38","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"33","38","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"34","38","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"35","38","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"36","38","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"37","38","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"38","38","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","Active","","0","TYPE0_PUBLIC"
"39","38","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"40","38","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"41","38","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"42","38","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"43","38","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"44","38","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","SpecialReserved","","56","RMAP15_RESERVED_ACCESS"
"45","38","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","SpecialReserved","","96","RMAP15_RESERVED_ACCESS"
"46","38","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","SpecialReserved","","72","RMAP15_RESERVED_ACCESS"
"47","38","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"48","38","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"49","38","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"50","38","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"51","38","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","Active","","0","TYPE0_PUBLIC"
"0","39","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","InactiveSolid","","0","INACTIVE_NO_PORT"
"1","39","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"2","39","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"3","39","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"4","39","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"5","39","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"6","39","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"7","39","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"8","39","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"9","39","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"10","39","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"11","39","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"12","39","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"13","39","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","InactiveSolid","","0","INACTIVE_NO_PORT"
"14","39","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"15","39","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"16","39","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"17","39","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"18","39","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"19","39","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"20","39","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"21","39","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"22","39","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"23","39","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"24","39","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"25","39","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"26","39","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","InactiveSolid","","0","INACTIVE_NO_PORT"
"27","39","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"28","39","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"29","39","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"30","39","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"31","39","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"32","39","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"33","39","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"34","39","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"35","39","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"36","39","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"37","39","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"38","39","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"39","39","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","InactiveSolid","","0","INACTIVE_NO_PORT"
"40","39","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"41","39","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"42","39","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"43","39","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"44","39","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","SpecialReserved","","56","RMAP15_RESERVED_ACCESS"
"45","39","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","SpecialReserved","","96","RMAP15_RESERVED_ACCESS"
"46","39","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","SpecialReserved","","72","RMAP15_RESERVED_ACCESS"
"47","39","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"48","39","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"49","39","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"50","39","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"51","39","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"0","40","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"1","40","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"2","40","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"3","40","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"4","40","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"5","40","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"6","40","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"7","40","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"8","40","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"9","40","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"10","40","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"11","40","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"12","40","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"13","40","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"14","40","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"15","40","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"16","40","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"17","40","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"18","40","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"19","40","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"20","40","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"21","40","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"22","40","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"23","40","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"24","40","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"25","40","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"26","40","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"27","40","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"28","40","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"29","40","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"30","40","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"31","40","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"32","40","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"33","40","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"34","40","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"35","40","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"36","40","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"37","40","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"38","40","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"39","40","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"40","40","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"41","40","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"42","40","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"43","40","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"44","40","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","SpecialReserved","","7","RMAP15_RESERVED_ACCESS"
"45","40","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","SpecialReserved","","12","RMAP15_RESERVED_ACCESS"
"46","40","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","SpecialReserved","","9","RMAP15_RESERVED_ACCESS"
"47","40","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"48","40","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","SpecialReserved","","7","RMAP15_RESERVED_ACCESS"
"49","40","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","SpecialReserved","","12","RMAP15_RESERVED_ACCESS"
"50","40","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","SpecialReserved","","1","RMAP15_RESERVED_ACCESS"
"51","40","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"0","41","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"1","41","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"2","41","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"3","41","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"4","41","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"5","41","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"6","41","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"7","41","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"8","41","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"9","41","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"10","41","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"11","41","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"12","41","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","Active","","0","TYPE0_PUBLIC"
"13","41","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"14","41","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"15","41","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"16","41","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"17","41","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"18","41","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"19","41","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"20","41","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"21","41","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"22","41","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"23","41","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"24","41","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"25","41","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","Active","","0","TYPE0_PUBLIC"
"26","41","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"27","41","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"28","41","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"29","41","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"30","41","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"31","41","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"32","41","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"33","41","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"34","41","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","SpecialReserved","","4","RMAP15_RESERVED_ACCESS"
"35","41","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","SpecialReserved","","12","RMAP15_RESERVED_ACCESS"
"36","41","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"37","41","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"38","41","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","Active","","0","TYPE0_PUBLIC"
"39","41","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"40","41","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"41","41","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"42","41","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"43","41","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"44","41","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"45","41","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"46","41","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"47","41","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","Active","","0","TYPE0_PUBLIC"
"48","41","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","SpecialReserved","","56","RMAP15_RESERVED_ACCESS"
"49","41","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","SpecialReserved","","96","RMAP15_RESERVED_ACCESS"
"50","41","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","SpecialReserved","","8","RMAP15_RESERVED_ACCESS"
