layer_index,layer_name,x,y,value
6,PROVENANCE,23,13,VIS01_CHUNK_05:VIS01_MP_CEC0:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,24,13,VIS01_CHUNK_06:VIS01_MP_E8E0:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,25,13,VIS01_CHUNK_06:VIS01_MP_E8E0:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,26,13,VIS01_CHUNK_06:VIS01_MP_E8E0:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,27,13,VIS01_CHUNK_06:VIS01_MP_E8E0:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,28,13,VIS01_CHUNK_06:VIS01_MP_0180:MP_CRATER_ROCK_SHELF
6,PROVENANCE,29,13,VIS01_CHUNK_06:VIS01_MP_0180:MP_CRATER_ROCK_SHELF
6,PROVENANCE,30,13,VIS01_CHUNK_06:VIS01_MP_0180:MP_CRATER_ROCK_SHELF
6,PROVENANCE,31,13,VIS01_CHUNK_06:VIS01_MP_0180:MP_CRATER_ROCK_SHELF
6,PROVENANCE,32,13,VIS01_CHUNK_06:VIS01_MP_4200:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,33,13,VIS01_CHUNK_06:VIS01_MP_4200:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,34,13,VIS01_CHUNK_06:VIS01_MP_4200:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,35,13,VIS01_CHUNK_06:VIS01_MP_4200:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,36,13,VIS01_CHUNK_07:VIS01_MP_AAA0:MP_DOUGH_STICKY_SHELF
6,PROVENANCE,37,13,VIS01_CHUNK_07:VIS01_MP_AAA0:MP_DOUGH_STICKY_SHELF
6,PROVENANCE,38,13,VIS01_CHUNK_07:VIS01_MP_AAA0:MP_DOUGH_STICKY_SHELF
6,PROVENANCE,39,13,VIS01_CHUNK_07:VIS01_MP_AAA0:MP_DOUGH_STICKY_SHELF
6,PROVENANCE,40,13,VIS01_CHUNK_07:VIS01_MP_0440:MP_CRATER_BOWL
6,PROVENANCE,41,13,VIS01_CHUNK_07:VIS01_MP_0440:MP_CRATER_BOWL
6,PROVENANCE,42,13,VIS01_CHUNK_07:VIS01_MP_0440:MP_CRATER_BOWL
6,PROVENANCE,43,13,VIS01_CHUNK_07:VIS01_MP_0440:MP_CRATER_BOWL
6,PROVENANCE,44,13,VIS01_CHUNK_07:VIS01_MP_5540:MP_CRATER_BROKEN_SLOPE
6,PROVENANCE,45,13,VIS01_CHUNK_07:VIS01_MP_5540:MP_CRATER_BROKEN_SLOPE
6,PROVENANCE,46,13,VIS01_CHUNK_07:VIS01_MP_5540:MP_CRATER_BROKEN_SLOPE
6,PROVENANCE,47,13,VIS01_CHUNK_07:VIS01_MP_5540:MP_CRATER_BROKEN_SLOPE
6,PROVENANCE,0,14,VIS01_CHUNK_04:VIS01_MP_6020:MP_CRATER_DUST_PATCH
6,PROVENANCE,1,14,VIS01_CHUNK_04:VIS01_MP_6020:MP_CRATER_DUST_PATCH
6,PROVENANCE,2,14,VIS01_CHUNK_04:VIS01_MP_6020:MP_CRATER_DUST_PATCH
6,PROVENANCE,3,14,VIS01_CHUNK_04:VIS01_MP_6020:MP_CRATER_DUST_PATCH
6,PROVENANCE,4,14,VIS01_CHUNK_04:VIS01_MP_5540:MP_CRATER_GRIP_RIDGE
6,PROVENANCE,5,14,VIS01_CHUNK_04:VIS01_MP_5540:MP_CRATER_GRIP_RIDGE
6,PROVENANCE,6,14,VIS01_CHUNK_04:VIS01_MP_5540:MP_CRATER_GRIP_RIDGE
6,PROVENANCE,7,14,VIS01_CHUNK_04:VIS01_MP_5540:MP_CRATER_GRIP_RIDGE
6,PROVENANCE,8,14,VIS01_CHUNK_04:VIS01_MP_0070:MP_CRATER_BOWL
6,PROVENANCE,9,14,VIS01_CHUNK_04:VIS01_MP_0070:MP_CRATER_BOWL
6,PROVENANCE,10,14,VIS01_CHUNK_04:VIS01_MP_0070:MP_CRATER_BOWL
6,PROVENANCE,11,14,VIS01_CHUNK_04:VIS01_MP_0070:MP_CRATER_BOWL
6,PROVENANCE,12,14,VIS01_CHUNK_05:VIS01_MP_9200:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,13,14,VIS01_CHUNK_05:VIS01_MP_9200:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,14,14,VIS01_CHUNK_05:VIS01_MP_9200:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,15,14,VIS01_CHUNK_05:VIS01_MP_9200:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,16,14,VIS01_CHUNK_05:VIS01_MP_0810:MP_ROOT_SPROUT_MARK
6,PROVENANCE,17,14,VIS01_CHUNK_05:VIS01_MP_0810:MP_ROOT_SPROUT_MARK
6,PROVENANCE,18,14,VIS01_CHUNK_05:VIS01_MP_0810:MP_ROOT_SPROUT_MARK
6,PROVENANCE,19,14,VIS01_CHUNK_05:VIS01_MP_0810:MP_ROOT_SPROUT_MARK
6,PROVENANCE,20,14,VIS01_CHUNK_05:VIS01_MP_CEC0:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,21,14,VIS01_CHUNK_05:VIS01_MP_CEC0:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,22,14,VIS01_CHUNK_05:VIS01_MP_CEC0:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,23,14,VIS01_CHUNK_05:VIS01_MP_CEC0:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,24,14,VIS01_CHUNK_06:VIS01_MP_E8E0:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,25,14,VIS01_CHUNK_06:VIS01_MP_E8E0:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,26,14,VIS01_CHUNK_06:VIS01_MP_E8E0:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,27,14,VIS01_CHUNK_06:VIS01_MP_E8E0:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,28,14,VIS01_CHUNK_06:VIS01_MP_0180:MP_CRATER_ROCK_SHELF
6,PROVENANCE,29,14,VIS01_CHUNK_06:VIS01_MP_0180:MP_CRATER_ROCK_SHELF
6,PROVENANCE,30,14,VIS01_CHUNK_06:VIS01_MP_0180:MP_CRATER_ROCK_SHELF
6,PROVENANCE,31,14,VIS01_CHUNK_06:VIS01_MP_0180:MP_CRATER_ROCK_SHELF
6,PROVENANCE,32,14,VIS01_CHUNK_06:VIS01_MP_4200:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,33,14,VIS01_CHUNK_06:VIS01_MP_4200:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,34,14,VIS01_CHUNK_06:VIS01_MP_4200:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,35,14,VIS01_CHUNK_06:VIS01_MP_4200:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,36,14,VIS01_CHUNK_07:VIS01_MP_AAA0:MP_DOUGH_STICKY_SHELF
6,PROVENANCE,37,14,VIS01_CHUNK_07:VIS01_MP_AAA0:MP_DOUGH_STICKY_SHELF
6,PROVENANCE,38,14,VIS01_CHUNK_07:VIS01_MP_AAA0:MP_DOUGH_STICKY_SHELF
6,PROVENANCE,39,14,VIS01_CHUNK_07:VIS01_MP_AAA0:MP_DOUGH_STICKY_SHELF
6,PROVENANCE,40,14,VIS01_CHUNK_07:VIS01_MP_0440:MP_CRATER_BOWL
6,PROVENANCE,41,14,VIS01_CHUNK_07:VIS01_MP_0440:MP_CRATER_BOWL
6,PROVENANCE,42,14,VIS01_CHUNK_07:VIS01_MP_0440:MP_CRATER_BOWL
6,PROVENANCE,43,14,VIS01_CHUNK_07:VIS01_MP_0440:MP_CRATER_BOWL
6,PROVENANCE,44,14,VIS01_CHUNK_07:VIS01_MP_5540:MP_CRATER_BROKEN_SLOPE
6,PROVENANCE,45,14,VIS01_CHUNK_07:VIS01_MP_5540:MP_CRATER_BROKEN_SLOPE
6,PROVENANCE,46,14,VIS01_CHUNK_07:VIS01_MP_5540:MP_CRATER_BROKEN_SLOPE
6,PROVENANCE,47,14,VIS01_CHUNK_07:VIS01_MP_5540:MP_CRATER_BROKEN_SLOPE
6,PROVENANCE,0,15,VIS01_CHUNK_04:VIS01_MP_6020:MP_CRATER_DUST_PATCH
6,PROVENANCE,1,15,VIS01_CHUNK_04:VIS01_MP_6020:MP_CRATER_DUST_PATCH
6,PROVENANCE,2,15,VIS01_CHUNK_04:VIS01_MP_6020:MP_CRATER_DUST_PATCH
6,PROVENANCE,3,15,VIS01_CHUNK_04:VIS01_MP_6020:MP_CRATER_DUST_PATCH
6,PROVENANCE,4,15,VIS01_CHUNK_04:VIS01_MP_5540:MP_CRATER_GRIP_RIDGE
6,PROVENANCE,5,15,VIS01_CHUNK_04:VIS01_MP_5540:MP_CRATER_GRIP_RIDGE
6,PROVENANCE,6,15,VIS01_CHUNK_04:VIS01_MP_5540:MP_CRATER_GRIP_RIDGE
6,PROVENANCE,7,15,VIS01_CHUNK_04:VIS01_MP_5540:MP_CRATER_GRIP_RIDGE
6,PROVENANCE,8,15,VIS01_CHUNK_04:VIS01_MP_0070:MP_CRATER_BOWL
6,PROVENANCE,9,15,VIS01_CHUNK_04:VIS01_MP_0070:MP_CRATER_BOWL
6,PROVENANCE,10,15,VIS01_CHUNK_04:VIS01_MP_0070:MP_CRATER_BOWL
6,PROVENANCE,11,15,VIS01_CHUNK_04:VIS01_MP_0070:MP_CRATER_BOWL
6,PROVENANCE,12,15,VIS01_CHUNK_05:VIS01_MP_9200:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,13,15,VIS01_CHUNK_05:VIS01_MP_9200:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,14,15,VIS01_CHUNK_05:VIS01_MP_9200:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,15,15,VIS01_CHUNK_05:VIS01_MP_9200:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,16,15,VIS01_CHUNK_05:VIS01_MP_0810:MP_ROOT_SPROUT_MARK
6,PROVENANCE,17,15,VIS01_CHUNK_05:VIS01_MP_0810:MP_ROOT_SPROUT_MARK
6,PROVENANCE,18,15,VIS01_CHUNK_05:VIS01_MP_0810:MP_ROOT_SPROUT_MARK
6,PROVENANCE,19,15,VIS01_CHUNK_05:VIS01_MP_0810:MP_ROOT_SPROUT_MARK
6,PROVENANCE,20,15,VIS01_CHUNK_05:VIS01_MP_CEC0:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,21,15,VIS01_CHUNK_05:VIS01_MP_CEC0:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,22,15,VIS01_CHUNK_05:VIS01_MP_CEC0:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,23,15,VIS01_CHUNK_05:VIS01_MP_CEC0:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,24,15,VIS01_CHUNK_06:VIS01_MP_E8E0:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,25,15,VIS01_CHUNK_06:VIS01_MP_E8E0:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,26,15,VIS01_CHUNK_06:VIS01_MP_E8E0:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,27,15,VIS01_CHUNK_06:VIS01_MP_E8E0:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,28,15,VIS01_CHUNK_06:VIS01_MP_0180:MP_CRATER_ROCK_SHELF
6,PROVENANCE,29,15,VIS01_CHUNK_06:VIS01_MP_0180:MP_CRATER_ROCK_SHELF
6,PROVENANCE,30,15,VIS01_CHUNK_06:VIS01_MP_0180:MP_CRATER_ROCK_SHELF
6,PROVENANCE,31,15,VIS01_CHUNK_06:VIS01_MP_0180:MP_CRATER_ROCK_SHELF
6,PROVENANCE,32,15,VIS01_CHUNK_06:VIS01_MP_4200:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,33,15,VIS01_CHUNK_06:VIS01_MP_4200:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,34,15,VIS01_CHUNK_06:VIS01_MP_4200:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,35,15,VIS01_CHUNK_06:VIS01_MP_4200:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,36,15,VIS01_CHUNK_07:VIS01_MP_AAA0:MP_DOUGH_STICKY_SHELF
6,PROVENANCE,37,15,VIS01_CHUNK_07:VIS01_MP_AAA0:MP_DOUGH_STICKY_SHELF
6,PROVENANCE,38,15,VIS01_CHUNK_07:VIS01_MP_AAA0:MP_DOUGH_STICKY_SHELF
6,PROVENANCE,39,15,VIS01_CHUNK_07:VIS01_MP_AAA0:MP_DOUGH_STICKY_SHELF
6,PROVENANCE,40,15,VIS01_CHUNK_07:VIS01_MP_0440:MP_CRATER_BOWL
6,PROVENANCE,41,15,VIS01_CHUNK_07:VIS01_MP_0440:MP_CRATER_BOWL
6,PROVENANCE,42,15,VIS01_CHUNK_07:VIS01_MP_0440:MP_CRATER_BOWL
6,PROVENANCE,43,15,VIS01_CHUNK_07:VIS01_MP_0440:MP_CRATER_BOWL
6,PROVENANCE,44,15,VIS01_CHUNK_07:VIS01_MP_5540:MP_CRATER_BROKEN_SLOPE
6,PROVENANCE,45,15,VIS01_CHUNK_07:VIS01_MP_5540:MP_CRATER_BROKEN_SLOPE
6,PROVENANCE,46,15,VIS01_CHUNK_07:VIS01_MP_5540:MP_CRATER_BROKEN_SLOPE
6,PROVENANCE,47,15,VIS01_CHUNK_07:VIS01_MP_5540:MP_CRATER_BROKEN_SLOPE
6,PROVENANCE,0,16,VIS01_CHUNK_08:VIS01_MP_0202:MP_MILL_ORTHOGONAL_CARVE
6,PROVENANCE,1,16,VIS01_CHUNK_08:VIS01_MP_0202:MP_MILL_ORTHOGONAL_CARVE
6,PROVENANCE,2,16,VIS01_CHUNK_08:VIS01_MP_0202:MP_MILL_ORTHOGONAL_CARVE
6,PROVENANCE,3,16,VIS01_CHUNK_08:VIS01_MP_0202:MP_MILL_ORTHOGONAL_CARVE
6,PROVENANCE,4,16,VIS01_CHUNK_08:VIS01_MP_0D01:MP_MILL_BEAM_GRIP
6,PROVENANCE,5,16,VIS01_CHUNK_08:VIS01_MP_0D01:MP_MILL_BEAM_GRIP
6,PROVENANCE,6,16,VIS01_CHUNK_08:VIS01_MP_0D01:MP_MILL_BEAM_GRIP
6,PROVENANCE,7,16,VIS01_CHUNK_08:VIS01_MP_0D01:MP_MILL_BEAM_GRIP
6,PROVENANCE,8,16,VIS01_CHUNK_08:VIS01_MP_0108:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,9,16,VIS01_CHUNK_08:VIS01_MP_0108:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,10,16,VIS01_CHUNK_08:VIS01_MP_0108:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,11,16,VIS01_CHUNK_08:VIS01_MP_0108:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,12,16,VIS01_CHUNK_09:VIS01_MP_0500:MP_ROOT_SAP_PATCH
6,PROVENANCE,13,16,VIS01_CHUNK_09:VIS01_MP_0500:MP_ROOT_SAP_PATCH
6,PROVENANCE,14,16,VIS01_CHUNK_09:VIS01_MP_0500:MP_ROOT_SAP_PATCH
6,PROVENANCE,15,16,VIS01_CHUNK_09:VIS01_MP_0500:MP_ROOT_SAP_PATCH
6,PROVENANCE,16,16,VIS01_CHUNK_09:VIS01_MP_0D80:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,17,16,VIS01_CHUNK_09:VIS01_MP_0D80:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,18,16,VIS01_CHUNK_09:VIS01_MP_0D80:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,19,16,VIS01_CHUNK_09:VIS01_MP_0D80:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,20,16,VIS01_CHUNK_09:VIS01_MP_0003:MP_ROOT_SPROUT_MARK
6,PROVENANCE,21,16,VIS01_CHUNK_09:VIS01_MP_0003:MP_ROOT_SPROUT_MARK
6,PROVENANCE,22,16,VIS01_CHUNK_09:VIS01_MP_0003:MP_ROOT_SPROUT_MARK
6,PROVENANCE,23,16,VIS01_CHUNK_09:VIS01_MP_0003:MP_ROOT_SPROUT_MARK
6,PROVENANCE,24,16,VIS01_CHUNK_10:VIS01_MP_0046:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,25,16,VIS01_CHUNK_10:VIS01_MP_0046:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,26,16,VIS01_CHUNK_10:VIS01_MP_0046:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,27,16,VIS01_CHUNK_10:VIS01_MP_0046:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,28,16,VIS01_CHUNK_10:VIS01_MP_00C0:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,29,16,VIS01_CHUNK_10:VIS01_MP_00C0:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,30,16,VIS01_CHUNK_10:VIS01_MP_00C0:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,31,16,VIS01_CHUNK_10:VIS01_MP_00C0:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,32,16,VIS01_CHUNK_10:VIS01_MP_04C0:MP_MILL_BROKEN_PILLAR
6,PROVENANCE,33,16,VIS01_CHUNK_10:VIS01_MP_04C0:MP_MILL_BROKEN_PILLAR
6,PROVENANCE,34,16,VIS01_CHUNK_10:VIS01_MP_04C0:MP_MILL_BROKEN_PILLAR
6,PROVENANCE,35,16,VIS01_CHUNK_10:VIS01_MP_04C0:MP_MILL_BROKEN_PILLAR
6,PROVENANCE,36,16,VIS01_CHUNK_11:VIS01_MP_0240:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,37,16,VIS01_CHUNK_11:VIS01_MP_0240:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,38,16,VIS01_CHUNK_11:VIS01_MP_0240:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,39,16,VIS01_CHUNK_11:VIS01_MP_0240:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,40,16,VIS01_CHUNK_11:VIS01_MP_000C:MP_CRATER_BOWL
6,PROVENANCE,41,16,VIS01_CHUNK_11:VIS01_MP_000C:MP_CRATER_BOWL
6,PROVENANCE,42,16,VIS01_CHUNK_11:VIS01_MP_000C:MP_CRATER_BOWL
6,PROVENANCE,43,16,VIS01_CHUNK_11:VIS01_MP_000C:MP_CRATER_BOWL
6,PROVENANCE,44,16,VIS01_CHUNK_11:VIS01_MP_0208:MP_CRATER_ROCK_SHELF
6,PROVENANCE,45,16,VIS01_CHUNK_11:VIS01_MP_0208:MP_CRATER_ROCK_SHELF
6,PROVENANCE,46,16,VIS01_CHUNK_11:VIS01_MP_0208:MP_CRATER_ROCK_SHELF
6,PROVENANCE,47,16,VIS01_CHUNK_11:VIS01_MP_0208:MP_CRATER_ROCK_SHELF
6,PROVENANCE,0,17,VIS01_CHUNK_08:VIS01_MP_0202:MP_MILL_ORTHOGONAL_CARVE
6,PROVENANCE,1,17,VIS01_CHUNK_08:VIS01_MP_0202:MP_MILL_ORTHOGONAL_CARVE
6,PROVENANCE,2,17,VIS01_CHUNK_08:VIS01_MP_0202:MP_MILL_ORTHOGONAL_CARVE
6,PROVENANCE,3,17,VIS01_CHUNK_08:VIS01_MP_0202:MP_MILL_ORTHOGONAL_CARVE
6,PROVENANCE,4,17,VIS01_CHUNK_08:VIS01_MP_0D01:MP_MILL_BEAM_GRIP
6,PROVENANCE,5,17,VIS01_CHUNK_08:VIS01_MP_0D01:MP_MILL_BEAM_GRIP
6,PROVENANCE,6,17,VIS01_CHUNK_08:VIS01_MP_0D01:MP_MILL_BEAM_GRIP
6,PROVENANCE,7,17,VIS01_CHUNK_08:VIS01_MP_0D01:MP_MILL_BEAM_GRIP
6,PROVENANCE,8,17,VIS01_CHUNK_08:VIS01_MP_0108:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,9,17,VIS01_CHUNK_08:VIS01_MP_0108:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,10,17,VIS01_CHUNK_08:VIS01_MP_0108:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,11,17,VIS01_CHUNK_08:VIS01_MP_0108:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,12,17,VIS01_CHUNK_09:VIS01_MP_0500:MP_ROOT_SAP_PATCH
6,PROVENANCE,13,17,VIS01_CHUNK_09:VIS01_MP_0500:MP_ROOT_SAP_PATCH
6,PROVENANCE,14,17,VIS01_CHUNK_09:VIS01_MP_0500:MP_ROOT_SAP_PATCH
6,PROVENANCE,15,17,VIS01_CHUNK_09:VIS01_MP_0500:MP_ROOT_SAP_PATCH
6,PROVENANCE,16,17,VIS01_CHUNK_09:VIS01_MP_0D80:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,17,17,VIS01_CHUNK_09:VIS01_MP_0D80:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,18,17,VIS01_CHUNK_09:VIS01_MP_0D80:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,19,17,VIS01_CHUNK_09:VIS01_MP_0D80:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,20,17,VIS01_CHUNK_09:VIS01_MP_0003:MP_ROOT_SPROUT_MARK
6,PROVENANCE,21,17,VIS01_CHUNK_09:VIS01_MP_0003:MP_ROOT_SPROUT_MARK
6,PROVENANCE,22,17,VIS01_CHUNK_09:VIS01_MP_0003:MP_ROOT_SPROUT_MARK
6,PROVENANCE,23,17,VIS01_CHUNK_09:VIS01_MP_0003:MP_ROOT_SPROUT_MARK
6,PROVENANCE,24,17,VIS01_CHUNK_10:VIS01_MP_0046:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,25,17,VIS01_CHUNK_10:VIS01_MP_0046:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,26,17,VIS01_CHUNK_10:VIS01_MP_0046:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,27,17,VIS01_CHUNK_10:VIS01_MP_0046:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,28,17,VIS01_CHUNK_10:VIS01_MP_00C0:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,29,17,VIS01_CHUNK_10:VIS01_MP_00C0:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,30,17,VIS01_CHUNK_10:VIS01_MP_00C0:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,31,17,VIS01_CHUNK_10:VIS01_MP_00C0:MP_DOUGH_RECOVERY_PAD
6,PROVENANCE,32,17,VIS01_CHUNK_10:VIS01_MP_04C0:MP_MILL_BROKEN_PILLAR
6,PROVENANCE,33,17,VIS01_CHUNK_10:VIS01_MP_04C0:MP_MILL_BROKEN_PILLAR
6,PROVENANCE,34,17,VIS01_CHUNK_10:VIS01_MP_04C0:MP_MILL_BROKEN_PILLAR
6,PROVENANCE,35,17,VIS01_CHUNK_10:VIS01_MP_04C0:MP_MILL_BROKEN_PILLAR
6,PROVENANCE,36,17,VIS01_CHUNK_11:VIS01_MP_0240:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,37,17,VIS01_CHUNK_11:VIS01_MP_0240:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,38,17,VIS01_CHUNK_11:VIS01_MP_0240:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,39,17,VIS01_CHUNK_11:VIS01_MP_0240:MP_DOUGH_BOUNCE_STRIP
6,PROVENANCE,40,17,VIS01_CHUNK_11:VIS01_MP_000C:MP_CRATER_BOWL
6,PROVENANCE,41,17,VIS01_CHUNK_11:VIS01_MP_000C:MP_CRATER_BOWL
6,PROVENANCE,42,17,VIS01_CHUNK_11:VIS01_MP_000C:MP_CRATER_BOWL
6,PROVENANCE,43,17,VIS01_CHUNK_11:VIS01_MP_000C:MP_CRATER_BOWL
6,PROVENANCE,44,17,VIS01_CHUNK_11:VIS01_MP_0208:MP_CRATER_ROCK_SHELF
6,PROVENANCE,45,17,VIS01_CHUNK_11:VIS01_MP_0208:MP_CRATER_ROCK_SHELF
6,PROVENANCE,46,17,VIS01_CHUNK_11:VIS01_MP_0208:MP_CRATER_ROCK_SHELF
6,PROVENANCE,47,17,VIS01_CHUNK_11:VIS01_MP_0208:MP_CRATER_ROCK_SHELF
6,PROVENANCE,0,18,VIS01_CHUNK_08:VIS01_MP_0202:MP_MILL_ORTHOGONAL_CARVE
6,PROVENANCE,1,18,VIS01_CHUNK_08:VIS01_MP_0202:MP_MILL_ORTHOGONAL_CARVE
6,PROVENANCE,2,18,VIS01_CHUNK_08:VIS01_MP_0202:MP_MILL_ORTHOGONAL_CARVE
6,PROVENANCE,3,18,VIS01_CHUNK_08:VIS01_MP_0202:MP_MILL_ORTHOGONAL_CARVE
6,PROVENANCE,4,18,VIS01_CHUNK_08:VIS01_MP_0D01:MP_MILL_BEAM_GRIP
6,PROVENANCE,5,18,VIS01_CHUNK_08:VIS01_MP_0D01:MP_MILL_BEAM_GRIP
6,PROVENANCE,6,18,VIS01_CHUNK_08:VIS01_MP_0D01:MP_MILL_BEAM_GRIP
6,PROVENANCE,7,18,VIS01_CHUNK_08:VIS01_MP_0D01:MP_MILL_BEAM_GRIP
6,PROVENANCE,8,18,VIS01_CHUNK_08:VIS01_MP_0108:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,9,18,VIS01_CHUNK_08:VIS01_MP_0108:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,10,18,VIS01_CHUNK_08:VIS01_MP_0108:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,11,18,VIS01_CHUNK_08:VIS01_MP_0108:MP_ROOT_HOLLOW_POCKET
6,PROVENANCE,12,18,VIS01_CHUNK_09:VIS01_MP_0500:MP_ROOT_SAP_PATCH
6,PROVENANCE,13,18,VIS01_CHUNK_09:VIS01_MP_0500:MP_ROOT_SAP_PATCH
6,PROVENANCE,14,18,VIS01_CHUNK_09:VIS01_MP_0500:MP_ROOT_SAP_PATCH
6,PROVENANCE,15,18,VIS01_CHUNK_09:VIS01_MP_0500:MP_ROOT_SAP_PATCH
6,PROVENANCE,16,18,VIS01_CHUNK_09:VIS01_MP_0D80:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,17,18,VIS01_CHUNK_09:VIS01_MP_0D80:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,18,18,VIS01_CHUNK_09:VIS01_MP_0D80:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,19,18,VIS01_CHUNK_09:VIS01_MP_0D80:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,20,18,VIS01_CHUNK_09:VIS01_MP_0003:MP_ROOT_SPROUT_MARK
6,PROVENANCE,21,18,VIS01_CHUNK_09:VIS01_MP_0003:MP_ROOT_SPROUT_MARK
6,PROVENANCE,22,18,VIS01_CHUNK_09:VIS01_MP_0003:MP_ROOT_SPROUT_MARK
6,PROVENANCE,23,18,VIS01_CHUNK_09:VIS01_MP_0003:MP_ROOT_SPROUT_MARK
6,PROVENANCE,24,18,VIS01_CHUNK_10:VIS01_MP_0046:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,25,18,VIS01_CHUNK_10:VIS01_MP_0046:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,26,18,VIS01_CHUNK_10:VIS01_MP_0046:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,27,18,VIS01_CHUNK_10:VIS01_MP_0046:MP_DOUGH_SOFT_POCKET
6,PROVENANCE,28,18,VIS01_CHUNK_10:VIS01_MP_00C0:MP_DOUGH_RECOVERY_PAD
