pair_key,sector_a,sector_b,lower_bound,endpoint_pairs,plan_digest
S11_12|S12_10,S12_10,S11_12,34,32,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S11_12|S12_12,S11_12,S12_12,1,16,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_00|S12_00,S12_00,S12_00,0,16,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_00|S12_01,S12_00,S12_01,1,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_00|S12_02,S12_00,S12_02,33,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_01|S12_01,S12_01,S12_01,0,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_01|S12_02,S12_01,S12_02,1,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_01|S12_03,S12_01,S12_03,33,91,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_02|S12_02,S12_02,S12_02,0,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_02|S12_03,S12_02,S12_03,1,91,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_03|S12_03,S12_03,S12_03,0,169,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_07|S12_07,S12_07,S12_07,0,169,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_07|S12_08,S12_07,S12_08,1,117,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_07|S12_09,S12_07,S12_09,33,65,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_08|S12_08,S12_08,S12_08,0,81,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_08|S12_09,S12_08,S12_09,1,45,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_08|S12_10,S12_08,S12_10,33,72,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_09|S12_09,S12_09,S12_09,0,25,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_09|S12_10,S12_09,S12_10,1,40,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_10|S12_10,S12_10,S12_10,0,64,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_10|S12_12,S12_10,S12_12,33,32,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S12_12|S12_12,S12_12,S12_12,0,16,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
