slot_index,pattern_x,pattern_y,candidate_id,mask_u16_hex,socket_signature,transform,selection_reason,attempt_count,main_path,branch_index,map21_02_presentation_family_link
360,0,9,VIS01_MP_0820,0x0820,NF-SF-WF-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
361,1,9,VIS01_MP_0990,0x0990,NF-SF-W9-E9,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
362,2,9,VIS01_MP_0B0F,0x0B0F,NF-S0-WA-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
363,3,9,VIS01_MP_F415,0xF415,N0-SA-W4-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
364,4,9,VIS01_MP_F60A,0xF60A,N0-S5-W7-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
365,5,9,VIS01_MP_F0D9,0xF0D9,N0-S6-W4-E4,IDENTITY_NO_ROTATION,ROUTE_SOCKET_South,4,FALSE,1,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
366,6,9,VIS01_MP_F1DF,0xF1DF,N0-S0-W0-E4,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
367,7,9,VIS01_MP_F344,0xF344,N0-SB-W3-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
368,8,9,VIS01_MP_2271,0x2271,ND-SE-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
369,9,9,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
370,10,9,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
371,11,9,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
372,12,9,VIS01_MP_2800,0x2800,ND-SF-WF-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
373,13,9,VIS01_MP_2ACE,0x2ACE,ND-S1-WF-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
374,14,9,VIS01_MP_1537,0x1537,NE-S8-W0-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
375,15,9,VIS01_MP_160F,0x160F,NE-S0-W6-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
376,16,9,VIS01_MP_17CF,0x17CF,NE-S0-W2-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
377,17,9,VIS01_MP_1100,0x1100,NE-SF-W3-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
378,18,9,VIS01_MP_1200,0x1200,NE-SF-W7-EF,IDENTITY_NO_ROTATION,ROUTE_SOCKET_South,2,FALSE,3,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
379,19,9,VIS01_MP_1D77,0x1D77,NE-S8-W0-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
380,20,9,VIS01_MP_1D9D,0x1D9D,NE-S2-W0-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
381,21,9,VIS01_MP_1F03,0x1F03,NE-SC-W2-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
382,22,9,VIS01_MP_18E2,0x18E2,NE-SD-W7-E9,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
383,23,9,VIS01_MP_1A08,0x1A08,NE-S7-W7-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
384,24,9,VIS01_MP_1D77,0x1D77,NE-S8-W0-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
385,25,9,VIS01_MP_1DCF,0x1DCF,NE-S0-W2-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
386,26,9,VIS01_MP_1F03,0x1F03,NE-SC-W2-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
387,27,9,VIS01_MP_18E2,0x18E2,NE-SD-W7-E9,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
388,28,9,VIS01_MP_1A08,0x1A08,NE-S7-W7-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
389,29,9,VIS01_MP_1B8A,0x1B8A,NE-S5-W3-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
390,30,9,VIS01_MP_0526,0x0526,NF-S9-WB-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
391,31,9,VIS01_MP_06E3,0x06E3,NF-SC-WE-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
392,32,9,VIS01_MP_00C0,0x00C0,NF-SF-WF-ED,IDENTITY_NO_ROTATION,ROUTE_SOCKET_South,1,FALSE,5,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
393,33,9,VIS01_MP_0240,0x0240,NF-SF-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
394,34,9,VIS01_MP_037F,0x037F,NF-S0-W8-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
395,35,9,VIS01_MP_0D77,0x0D77,NF-S8-W8-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
396,36,9,VIS01_MP_0ECE,0x0ECE,NF-S1-WF-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
397,37,9,VIS01_MP_0801,0x0801,NF-SE-WE-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
398,38,9,VIS01_MP_0990,0x0990,NF-SF-W9-E9,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
399,39,9,VIS01_MP_0B0F,0x0B0F,NF-S0-WA-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
400,0,10,VIS01_MP_3B01,0x3B01,NC-SE-W2-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
401,1,10,VIS01_MP_2413,0x2413,ND-SC-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
402,2,10,VIS01_MP_2622,0x2622,ND-SD-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
403,3,10,VIS01_MP_2622,0x2622,ND-SD-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
404,4,10,VIS01_MP_20D1,0x20D1,ND-SE-WC-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
405,5,10,VIS01_MP_2271,0x2271,ND-SE-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
406,6,10,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
407,7,10,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
408,8,10,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
409,9,10,VIS01_MP_2800,0x2800,ND-SF-WF-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
410,10,10,VIS01_MP_2ACE,0x2ACE,ND-S1-WF-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
411,11,10,VIS01_MP_1537,0x1537,NE-S8-W0-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
412,12,10,VIS01_MP_15D0,0x15D0,NE-SF-W1-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
413,13,10,VIS01_MP_171C,0x171C,NE-S3-W1-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
414,14,10,VIS01_MP_1100,0x1100,NE-SF-W3-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
415,15,10,VIS01_MP_128E,0x128E,NE-S1-W7-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
416,16,10,VIS01_MP_ECC8,0xECC8,N1-S7-WF-E0,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
417,17,10,VIS01_MP_EE09,0xEE09,N1-S6-WE-E2,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
418,18,10,VIS01_MP_E8AC,0xE8AC,N1-S3-WF-E0,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
419,19,10,VIS01_MP_EA00,0xEA00,N1-SF-WF-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
420,20,10,VIS01_MP_EA15,0xEA15,N1-SA-WC-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
421,21,10,VIS01_MP_D514,0xD514,N2-SB-W1-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
422,22,10,VIS01_MP_D54D,0xD54D,N2-S2-W2-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
423,23,10,VIS01_MP_D0C9,0xD0C9,N2-S6-W6-E4,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
424,24,10,VIS01_MP_D0C9,0xD0C9,N2-S6-W6-E4,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
425,25,10,VIS01_MP_D100,0xD100,N2-SF-W3-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
426,26,10,VIS01_MP_DD00,0xDD00,N2-SF-W3-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
427,27,10,VIS01_MP_DC0E,0xDC0E,N2-S1-W7-E2,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
428,28,10,VIS01_MP_D833,0xD833,N2-SC-W4-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
429,29,10,VIS01_MP_D88F,0xD88F,N2-S0-W6-E0,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
430,30,10,VIS01_MP_D833,0xD833,N2-SC-W4-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
431,31,10,VIS01_MP_C474,0xC474,N3-SB-WD-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
432,32,10,VIS01_MP_F430,0xF430,N0-SF-W5-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
433,33,10,VIS01_MP_F629,0xF629,N0-S6-W6-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
434,34,10,VIS01_MP_F013,0xF013,N0-SC-W4-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
435,35,10,VIS01_MP_F1DF,0xF1DF,N0-S0-W0-E4,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
436,36,10,VIS01_MP_F344,0xF344,N0-SB-W3-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
437,37,10,VIS01_MP_FCD1,0xFCD1,N0-SE-W4-E1,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
438,38,10,VIS01_MP_FF44,0xFF44,N0-SB-W3-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
439,39,10,VIS01_MP_FFD0,0xFFD0,N0-SF-W1-E1,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
440,0,11,VIS01_MP_F91C,0xF91C,N0-S3-W1-E2,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
441,1,11,VIS01_MP_FA0F,0xFA0F,N0-S0-W6-E2,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
442,2,11,VIS01_MP_E439,0xE439,N1-S6-WC-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
443,3,11,VIS01_MP_E439,0xE439,N1-S6-WC-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
444,4,11,VIS01_MP_E644,0xE644,N1-SB-WF-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
445,5,11,VIS01_MP_E059,0xE059,N1-S6-WC-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
446,6,11,VIS01_MP_E0FF,0xE0FF,N1-S0-WC-E4,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
447,7,11,VIS01_MP_EC44,0xEC44,N1-SB-WF-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
448,8,11,VIS01_MP_70D0,0x70D0,N8-SF-W5-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
449,9,11,VIS01_MP_7227,0x7227,N8-S8-W6-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
450,10,11,VIS01_MP_739B,0x739B,N8-S4-W0-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
451,11,11,VIS01_MP_7599,0x7599,N8-S6-W0-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
452,12,11,VIS01_MP_7737,0x7737,N8-S8-W0-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
453,13,11,VIS01_MP_70D0,0x70D0,N8-SF-W5-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
454,14,11,VIS01_MP_7226,0x7226,N8-S9-W7-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
455,15,11,VIS01_MP_739B,0x739B,N8-S4-W0-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
456,16,11,VIS01_MP_6448,0x6448,N9-S7-WF-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
457,17,11,VIS01_MP_66F0,0x66F0,N9-SF-WD-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
458,18,11,VIS01_MP_6013,0x6013,N9-SC-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
459,19,11,VIS01_MP_6020,0x6020,N9-SF-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
460,20,11,VIS01_MP_6222,0x6222,N9-SD-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
461,21,11,VIS01_MP_6448,0x6448,N9-S7-WF-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
462,22,11,VIS01_MP_66F0,0x66F0,N9-SF-WD-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
463,23,11,VIS01_MP_604D,0x604D,N9-S2-WE-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
464,24,11,VIS01_MP_9807,0x9807,N6-S8-W6-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
465,25,11,VIS01_MP_99DD,0x99DD,N6-S2-W0-E0,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
466,26,11,VIS01_MP_9B01,0x9B01,N6-SE-W2-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
467,27,11,VIS01_MP_846E,0x846E,N7-S1-WF-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
468,28,11,VIS01_MP_8641,0x8641,N7-SE-WE-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
469,29,11,VIS01_MP_8641,0x8641,N7-SE-WE-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
470,30,11,VIS01_MP_810D,0x810D,N7-S2-WA-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
471,31,11,VIS01_MP_8200,0x8200,N7-SF-WF-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
472,32,11,VIS01_MP_8C66,0x8C66,N7-S9-WF-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
473,33,11,VIS01_MP_8EFF,0x8EFF,N7-S0-WC-E0,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
474,34,11,VIS01_MP_8F51,0x8F51,N7-SE-W8-E3,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
475,35,11,VIS01_MP_893F,0x893F,N7-S0-W8-E2,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
476,36,11,VIS01_MP_8AE8,0x8AE8,N7-S7-WF-E0,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
477,37,11,VIS01_MP_746C,0x746C,N8-S3-W7-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,0,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
