SourceId,SourceMaskReference,OriginalReference,Transform,FinalCandidateId,Decision
"VIS01_MP_8100","0x8100","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_F691A8E67AF8","RETAINED_FINAL_POOL"
"VIS01_MP_810D","0x810D","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_510A3A541840","RETAINED_FINAL_POOL"
"VIS01_MP_8173","0x8173","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_FED3BD985035","RETAINED_FINAL_POOL"
"VIS01_MP_8200","0x8200","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_DD0F933269F3","RETAINED_FINAL_POOL"
"VIS01_MP_820E","0x820E","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_F96E52C5059F","RETAINED_FINAL_POOL"
"VIS01_MP_8242","0x8242","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_83FB3294EF6C","RETAINED_FINAL_POOL"
"VIS01_MP_8337","0x8337","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_74698AECBCD5","RETAINED_FINAL_POOL"
"VIS01_MP_8350","0x8350","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_29E902048056","RETAINED_FINAL_POOL"
"VIS01_MP_8393","0x8393","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_A9D8E0A79F08","RETAINED_FINAL_POOL"
"VIS01_MP_83FC","0x83FC","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_8C1A9DA0AC40","RETAINED_FINAL_POOL"
"VIS01_MP_8400","0x8400","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_14006E102934","RETAINED_FINAL_POOL"
"VIS01_MP_840E","0x840E","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_A944E93C56DA","RETAINED_FINAL_POOL"
"VIS01_MP_8420","0x8420","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_DB58B4C12307","RETAINED_FINAL_POOL"
"VIS01_MP_8457","0x8457","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_7F67B208C7D6","RETAINED_FINAL_POOL"
"VIS01_MP_846E","0x846E","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_77F231F360D6","RETAINED_FINAL_POOL"
"VIS01_MP_8502","0x8502","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_0BA8F05EECB6","RETAINED_FINAL_POOL"
"VIS01_MP_8508","0x8508","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_B2EDFAE47B25","RETAINED_FINAL_POOL"
"VIS01_MP_8641","0x8641","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_078E516041B6","RETAINED_FINAL_POOL"
"VIS01_MP_8800","0x8800","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP07_33DA78CFFC2B","MERGED_WITH_RETAINED_RMAP07_16_CELL_GEOMETRY"
"VIS01_MP_880E","0x880E","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_225DBDB96E9C","RETAINED_FINAL_POOL"
"VIS01_MP_88A0","0x88A0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_5532CF908CE6","RETAINED_FINAL_POOL"
"VIS01_MP_88D8","0x88D8","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_A63E8E8F2937","RETAINED_FINAL_POOL"
"VIS01_MP_893F","0x893F","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_ED84C122A35D","RETAINED_FINAL_POOL"
"VIS01_MP_89EE","0x89EE","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_05645B01F244","REPLACED_IN_RMAP11_FINAL_CONSUMER_BY_FIX25_ATLAS_7"
"VIS01_MP_89EE","0x89EE","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_8A2C","0x8A2C","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_A9860E6E0790","RETAINED_FINAL_POOL"
"VIS01_MP_8A8B","0x8A8B","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_9614DEBEED63","RETAINED_FINAL_POOL"
"VIS01_MP_8AA0","0x8AA0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_E5E1F75C337C","RETAINED_FINAL_POOL"
"VIS01_MP_8AE8","0x8AE8","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_EB469F14412B","REPLACED_IN_RMAP11_FINAL_CONSUMER_BY_FIX25_ATLAS_219"
"VIS01_MP_8AE8","0x8AE8","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_8AF8","0x8AF8","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_71BE0FBA5558","RETAINED_FINAL_POOL"
"VIS01_MP_8B8A","0x8B8A","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_A10FC8957DD4","RETAINED_FINAL_POOL"
"VIS01_MP_8C66","0x8C66","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_8C90","0x8C90","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_876C1347FB99","RETAINED_FINAL_POOL"
"VIS01_MP_8C93","0x8C93","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_FA61A129DEEB","RETAINED_FINAL_POOL"
"VIS01_MP_8CDC","0x8CDC","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_62526EA487AC","RETAINED_FINAL_POOL"
"VIS01_MP_8CFC","0x8CFC","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_93417B77D832","RETAINED_FINAL_POOL"
"VIS01_MP_8D1C","0x8D1C","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_C875471B0693","RETAINED_FINAL_POOL"
"VIS01_MP_8DD9","0x8DD9","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_D36A9804FE6B","REPLACED_IN_RMAP11_FINAL_CONSUMER_BY_FIX25_ATLAS_205"
"VIS01_MP_8DD9","0x8DD9","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_8DDC","0x8DDC","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_975F3A28FFA9","REPLACED_IN_RMAP11_FINAL_CONSUMER_BY_FIX25_ATLAS_18"
"VIS01_MP_8DDC","0x8DDC","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_8DEE","0x8DEE","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_ED2F8B903063","REPLACED_IN_RMAP11_FINAL_CONSUMER_BY_FIX25_ATLAS_16"
"VIS01_MP_8DEE","0x8DEE","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_8E90","0x8E90","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_4632F516A2F4","RETAINED_FINAL_POOL"
"VIS01_MP_8EAA","0x8EAA","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_8D22FDF7D003","REPLACED_IN_RMAP11_FINAL_CONSUMER_BY_FIX25_ATLAS_197"
"VIS01_MP_8EAA","0x8EAA","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_8EB0","0x8EB0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_8EFF","0x8EFF","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_0BF40E2F1320","RETAINED_FINAL_POOL"
"VIS01_MP_8F1B","0x8F1B","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_852EC6537DDD","RETAINED_FINAL_POOL"
"VIS01_MP_8F38","0x8F38","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_5D3682CAEC2E","RETAINED_FINAL_POOL"
"VIS01_MP_8F51","0x8F51","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_BBADB62AC6C9","RETAINED_FINAL_POOL"
"VIS01_MP_9000","0x9000","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_7ADB83A13D7F","RETAINED_FINAL_POOL"
"VIS01_MP_9017","0x9017","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_2672359EAA29","RETAINED_FINAL_POOL"
"VIS01_MP_90A1","0x90A1","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_05CE0B82AC81","RETAINED_FINAL_POOL"
"VIS01_MP_90D8","0x90D8","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_A92B7198B8E4","RETAINED_FINAL_POOL"
"VIS01_MP_9131","0x9131","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_D67D1E35818D","RETAINED_FINAL_POOL"
"VIS01_MP_9137","0x9137","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_C00CC0A00670","RETAINED_FINAL_POOL"
"VIS01_MP_91C3","0x91C3","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_062071346000","RETAINED_FINAL_POOL"
"VIS01_MP_91D9","0x91D9","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_77956465E774","RETAINED_FINAL_POOL"
"VIS01_MP_9200","0x9200","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_73EEBCAE078D","RETAINED_FINAL_POOL"
"VIS01_MP_928D","0x928D","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_6C796C8984A1","RETAINED_FINAL_POOL"
"VIS01_MP_92E0","0x92E0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_E82D1AA98DAC","RETAINED_FINAL_POOL"
"VIS01_MP_9457","0x9457","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_DC87F043DEF1","RETAINED_FINAL_POOL"
"VIS01_MP_9571","0x9571","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_01CEE1BE0A1B","REPLACED_IN_RMAP11_FINAL_CONSUMER_BY_FIX25_ATLAS_190"
"VIS01_MP_9571","0x9571","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_9705","0x9705","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_9807","0x9807","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_BB3F8B2E0202","RETAINED_FINAL_POOL"
"VIS01_MP_98A8","0x98A8","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_3A2033FAB8C4","RETAINED_FINAL_POOL"
"VIS01_MP_98E3","0x98E3","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_98F0","0x98F0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_0137098E5EAF","RETAINED_FINAL_POOL"
"VIS01_MP_991F","0x991F","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_953831864706","RETAINED_FINAL_POOL"
"VIS01_MP_9940","0x9940","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_F6A1AD992558","RETAINED_FINAL_POOL"
"VIS01_MP_99DD","0x99DD","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_128ACFBC0BAE","RETAINED_FINAL_POOL"
"VIS01_MP_99F0","0x99F0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_A5BAF6016FA6","RETAINED_FINAL_POOL"
"VIS01_MP_9B01","0x9B01","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_215F805F7EBE","RETAINED_FINAL_POOL"
"VIS01_MP_9C07","0x9C07","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_DBF6A1D00B74","RETAINED_FINAL_POOL"
"VIS01_MP_9C66","0x9C66","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_B4FDE08343CB","RETAINED_FINAL_POOL"
"VIS01_MP_9CE0","0x9CE0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_9BCDEC2DF256","RETAINED_FINAL_POOL"
"VIS01_MP_9CF1","0x9CF1","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_5CBDC78FBA46","RETAINED_FINAL_POOL"
"VIS01_MP_9D90","0x9D90","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_16D5A10144F1","RETAINED_FINAL_POOL"
"VIS01_MP_9D98","0x9D98","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_387DCBEC82B5","RETAINED_FINAL_POOL"
"VIS01_MP_9EC0","0x9EC0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_A000","0xA000","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_CAB2E349E767","RETAINED_FINAL_POOL"
"VIS01_MP_A022","0xA022","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_A034B5D3164B","RETAINED_FINAL_POOL"
"VIS01_MP_A057","0xA057","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_5DDA746F2981","RETAINED_FINAL_POOL"
"VIS01_MP_A0DD","0xA0DD","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_8F3F2BCC87C9","RETAINED_FINAL_POOL"
"VIS01_MP_A227","0xA227","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_9673FE8BD336","RETAINED_FINAL_POOL"
"VIS01_MP_A29F","0xA29F","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_732E0FBCEBDF","RETAINED_FINAL_POOL"
"VIS01_MP_A809","0xA809","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_4CDA42FE3F51","RETAINED_FINAL_POOL"
"VIS01_MP_A866","0xA866","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_FD201BE8C8CA","RETAINED_FINAL_POOL"
"VIS01_MP_AA02","0xAA02","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_645B340A805F","RETAINED_FINAL_POOL"
"VIS01_MP_AA17","0xAA17","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_40C392BB8496","REPLACED_IN_RMAP11_FINAL_CONSUMER_BY_FIX25_ATLAS_36"
"VIS01_MP_AA17","0xAA17","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_AAA0","0xAAA0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_B013","0xB013","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_1014F5189B40","RETAINED_FINAL_POOL"
"VIS01_MP_B082","0xB082","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_1DEE79A0B3BF","RETAINED_FINAL_POOL"
"VIS01_MP_B100","0xB100","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_0AD99D68438A","RETAINED_FINAL_POOL"
"VIS01_MP_B130","0xB130","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_FC6092992153","RETAINED_FINAL_POOL"
"VIS01_MP_B311","0xB311","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_449FA5A07C9F","RETAINED_FINAL_POOL"
"VIS01_MP_B33B","0xB33B","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_072F6976F669","RETAINED_FINAL_POOL"
"VIS01_MP_B837","0xB837","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_C05AB71EF21C","RETAINED_FINAL_POOL"
"VIS01_MP_B88F","0xB88F","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_3F2F2CBAAAE7","RETAINED_FINAL_POOL"
"VIS01_MP_B8B3","0xB8B3","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_88593F1A6227","RETAINED_FINAL_POOL"
"VIS01_MP_B90B","0xB90B","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_DD4B990446F6","RETAINED_FINAL_POOL"
"VIS01_MP_B922","0xB922","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_88F5BF4D5BEC","RETAINED_FINAL_POOL"
"VIS01_MP_B9D0","0xB9D0","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_FC1209042B84","RETAINED_FINAL_POOL"
"VIS01_MP_BA89","0xBA89","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_C44AD443EAAD","RETAINED_FINAL_POOL"
"VIS01_MP_BA8A","0xBA8A","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_06C3A5F64A70","RETAINED_FINAL_POOL"
"VIS01_MP_BB0D","0xBB0D","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_F6CD6B1668C4","RETAINED_FINAL_POOL"
"VIS01_MP_BB3C","0xBB3C","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_CDA883D9353A","RETAINED_FINAL_POOL"
"VIS01_MP_BB8B","0xBB8B","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_2D4F8074CB04","RETAINED_FINAL_POOL"
"VIS01_MP_C000","0xC000","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_AA93E1EF6E33","RETAINED_FINAL_POOL"
"VIS01_MP_C0BB","0xC0BB","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_0E2894E4D7D2","RETAINED_FINAL_POOL"
"VIS01_MP_C157","0xC157","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","","EXCLUDED_AFTER_FIXED_500_CAP_AND_RMAP07_RETENTION"
"VIS01_MP_C271","0xC271","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_06D841DBB66C","RETAINED_FINAL_POOL"
"VIS01_MP_C2C8","0xC2C8","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_C762BB48FFE3","RETAINED_FINAL_POOL"
"VIS01_MP_C2C9","0xC2C9","Assets/_Game/Map/Runtime/WorldGeneration/MoonPalace/Visualization/MoonPalaceMicroPatternCandidateLibrary.cs","R0","RMAP11_E274E065EE58","RETAINED_FINAL_POOL"
