x,y,value,provenance,owner
"42","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"43","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"44","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"45","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"46","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"47","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"48","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"49","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"50","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"51","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"52","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"53","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"54","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"55","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"56","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK"
"57","357","SOLID","LOOP_ACTUAL","SV5_LOOP_15b12e0598a00bda5c3a"
"58","357","AIR","LOOP_ACTUAL","SV5_LOOP_15b12e0598a00bda5c3a"
"59","357","AIR","LOOP_ACTUAL","SV5_LOOP_15b12e0598a00bda5c3a"
"60","357","AIR","LOOP_ACTUAL","SV5_LOOP_15b12e0598a00bda5c3a"
"61","357","AIR","LOOP_ACTUAL","SV5_LOOP_15b12e0598a00bda5c3a"
"62","357","SOLID","LOOP_ACTUAL","SV5_LOOP_15b12e0598a00bda5c3a"
"63","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"64","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"65","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"66","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"67","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"68","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"69","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"70","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"71","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"72","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"73","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"74","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"75","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"76","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"77","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"78","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"79","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK"
"80","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"81","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"82","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"83","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"84","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"85","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"86","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"87","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"88","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"89","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"90","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"91","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"92","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"93","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"94","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"95","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0496c8692f6450167db1"
"96","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_06398b49b858f203e93f_LINK"
"97","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_06398b49b858f203e93f_LINK"
"98","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_06398b49b858f203e93f_LINK"
"99","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"100","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"101","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_06398b49b858f203e93f_LINK"
"102","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_06398b49b858f203e93f_LINK"
"103","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_06398b49b858f203e93f_LINK"
"104","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_06398b49b858f203e93f"
"105","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_06398b49b858f203e93f"
"106","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_06398b49b858f203e93f"
"107","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"108","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"109","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"110","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"111","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"112","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"113","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"114","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"115","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"116","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"117","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"118","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"119","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"120","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"121","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_06398b49b858f203e93f"
"122","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_06398b49b858f203e93f"
"123","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_06398b49b858f203e93f"
"124","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00882305a20f8d480cad_LINK"
"125","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00882305a20f8d480cad_LINK"
"126","357","UNKNOWN","UNKNOWN",""
"127","357","UNKNOWN","UNKNOWN",""
"128","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00882305a20f8d480cad"
"129","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00882305a20f8d480cad"
"130","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00882305a20f8d480cad"
"131","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"132","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"133","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"134","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"135","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"136","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"137","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"138","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"139","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"140","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_14"
"141","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00882305a20f8d480cad"
"142","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00882305a20f8d480cad"
"143","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00882305a20f8d480cad"
"144","357","UNKNOWN","UNKNOWN",""
"145","357","UNKNOWN","UNKNOWN",""
"146","357","UNKNOWN","UNKNOWN",""
"147","357","UNKNOWN","UNKNOWN",""
"148","357","UNKNOWN","UNKNOWN",""
"149","357","UNKNOWN","UNKNOWN",""
"150","357","UNKNOWN","UNKNOWN",""
"151","357","UNKNOWN","UNKNOWN",""
"152","357","UNKNOWN","UNKNOWN",""
"153","357","UNKNOWN","UNKNOWN",""
"154","357","UNKNOWN","UNKNOWN",""
"155","357","UNKNOWN","UNKNOWN",""
"156","357","UNKNOWN","UNKNOWN",""
"157","357","UNKNOWN","UNKNOWN",""
"158","357","UNKNOWN","UNKNOWN",""
"159","357","UNKNOWN","UNKNOWN",""
"160","357","UNKNOWN","UNKNOWN",""
"161","357","UNKNOWN","UNKNOWN",""
"162","357","UNKNOWN","UNKNOWN",""
"163","357","UNKNOWN","UNKNOWN",""
"164","357","UNKNOWN","UNKNOWN",""
"165","357","UNKNOWN","UNKNOWN",""
"166","357","UNKNOWN","UNKNOWN",""
"167","357","UNKNOWN","UNKNOWN",""
"168","357","UNKNOWN","UNKNOWN",""
"169","357","UNKNOWN","UNKNOWN",""
"170","357","UNKNOWN","UNKNOWN",""
"171","357","UNKNOWN","UNKNOWN",""
"172","357","UNKNOWN","UNKNOWN",""
"173","357","UNKNOWN","UNKNOWN",""
"174","357","UNKNOWN","UNKNOWN",""
"175","357","UNKNOWN","UNKNOWN",""
"176","357","UNKNOWN","UNKNOWN",""
"177","357","UNKNOWN","UNKNOWN",""
"178","357","UNKNOWN","UNKNOWN",""
"179","357","UNKNOWN","UNKNOWN",""
"180","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"181","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"182","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"183","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"184","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"185","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"186","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"187","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"188","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"189","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"190","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"191","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"192","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"193","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"194","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"195","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e"
"196","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e_LINK"
"197","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e_LINK"
"198","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e_LINK"
"199","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e_LINK"
"200","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e_LINK"
"201","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e_LINK"
"202","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e_LINK"
"203","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e_LINK"
"204","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e_LINK"
"205","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e_LINK"
"206","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e_LINK"
"207","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e_LINK"
"208","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e_LINK"
"209","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e_LINK"
"210","357","UNKNOWN","UNKNOWN",""
"211","357","UNKNOWN","UNKNOWN",""
"212","357","UNKNOWN","UNKNOWN",""
"213","357","UNKNOWN","UNKNOWN",""
"214","357","UNKNOWN","UNKNOWN",""
"215","357","UNKNOWN","UNKNOWN",""
"216","357","UNKNOWN","UNKNOWN",""
"217","357","UNKNOWN","UNKNOWN",""
"218","357","UNKNOWN","UNKNOWN",""
"219","357","UNKNOWN","UNKNOWN",""
"220","357","UNKNOWN","UNKNOWN",""
"221","357","UNKNOWN","UNKNOWN",""
"222","357","UNKNOWN","UNKNOWN",""
"223","357","UNKNOWN","UNKNOWN",""
"224","357","UNKNOWN","UNKNOWN",""
"225","357","UNKNOWN","UNKNOWN",""
"226","357","UNKNOWN","UNKNOWN",""
"227","357","UNKNOWN","UNKNOWN",""
"228","357","UNKNOWN","UNKNOWN",""
"229","357","UNKNOWN","UNKNOWN",""
"230","357","UNKNOWN","UNKNOWN",""
"231","357","UNKNOWN","UNKNOWN",""
"232","357","UNKNOWN","UNKNOWN",""
"233","357","UNKNOWN","UNKNOWN",""
"234","357","UNKNOWN","UNKNOWN",""
"235","357","UNKNOWN","UNKNOWN",""
"236","357","UNKNOWN","UNKNOWN",""
"237","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_04258432ab0f33139931_LINK"
"238","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_04258432ab0f33139931_LINK"
"239","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_04258432ab0f33139931_LINK"
"240","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_12"
"241","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_12"
"242","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_04258432ab0f33139931_LINK"
"243","357","AIR","LOOP_ACTUAL","SV5_LOOP_4b27c8b056ed499c41ff"
"244","357","AIR","LOOP_ACTUAL","SV5_LOOP_4b27c8b056ed499c41ff"
"245","357","AIR","LOOP_ACTUAL","SV5_LOOP_4b27c8b056ed499c41ff"
"246","357","SOLID","LOOP_ACTUAL","SV5_LOOP_4b27c8b056ed499c41ff"
"247","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d2455ea8bdf900b553_LINK"
"248","357","UNKNOWN","UNKNOWN",""
"249","357","UNKNOWN","UNKNOWN",""
"250","357","UNKNOWN","UNKNOWN",""
"251","357","UNKNOWN","UNKNOWN",""
"252","357","UNKNOWN","UNKNOWN",""
"253","357","UNKNOWN","UNKNOWN",""
"254","357","UNKNOWN","UNKNOWN",""
"255","357","UNKNOWN","UNKNOWN",""
"256","357","UNKNOWN","UNKNOWN",""
"257","357","UNKNOWN","UNKNOWN",""
"258","357","UNKNOWN","UNKNOWN",""
"259","357","UNKNOWN","UNKNOWN",""
"260","357","UNKNOWN","UNKNOWN",""
"261","357","UNKNOWN","UNKNOWN",""
"262","357","UNKNOWN","UNKNOWN",""
"263","357","UNKNOWN","UNKNOWN",""
"264","357","UNKNOWN","UNKNOWN",""
"265","357","UNKNOWN","UNKNOWN",""
"266","357","UNKNOWN","UNKNOWN",""
"267","357","UNKNOWN","UNKNOWN",""
"268","357","UNKNOWN","UNKNOWN",""
"269","357","UNKNOWN","UNKNOWN",""
"270","357","UNKNOWN","UNKNOWN",""
"271","357","UNKNOWN","UNKNOWN",""
"272","357","UNKNOWN","UNKNOWN",""
"273","357","UNKNOWN","UNKNOWN",""
"274","357","UNKNOWN","UNKNOWN",""
"275","357","UNKNOWN","UNKNOWN",""
"276","357","UNKNOWN","UNKNOWN",""
"277","357","UNKNOWN","UNKNOWN",""
"278","357","UNKNOWN","UNKNOWN",""
"279","357","UNKNOWN","UNKNOWN",""
"280","357","UNKNOWN","UNKNOWN",""
"281","357","UNKNOWN","UNKNOWN",""
"282","357","UNKNOWN","UNKNOWN",""
"283","357","UNKNOWN","UNKNOWN",""
"284","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"285","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"286","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"287","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"288","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"289","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"290","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"291","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"292","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"293","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"294","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"295","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"296","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"297","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"298","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"299","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_0282f0dabf4912108d47"
"300","357","UNKNOWN","UNKNOWN",""
"301","357","UNKNOWN","UNKNOWN",""
"302","357","UNKNOWN","UNKNOWN",""
"303","357","UNKNOWN","UNKNOWN",""
"304","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"305","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"306","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"307","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"308","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"309","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"310","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"311","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"312","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"313","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"314","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_01"
"315","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_01"
"316","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_01"
"317","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_01"
"318","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"319","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"320","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"321","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"322","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"323","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_00d4966768776d94d554"
"324","357","UNKNOWN","UNKNOWN",""
"325","357","UNKNOWN","UNKNOWN",""
"326","357","UNKNOWN","UNKNOWN",""
"327","357","UNKNOWN","UNKNOWN",""
"328","357","UNKNOWN","UNKNOWN",""
"329","357","UNKNOWN","UNKNOWN",""
"330","357","UNKNOWN","UNKNOWN",""
"331","357","UNKNOWN","UNKNOWN",""
"332","357","UNKNOWN","UNKNOWN",""
"333","357","UNKNOWN","UNKNOWN",""
"334","357","UNKNOWN","UNKNOWN",""
"335","357","UNKNOWN","UNKNOWN",""
"336","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"337","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"338","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"339","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"340","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"341","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"342","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"343","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"344","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"345","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"346","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_01"
"347","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_01"
"348","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_01"
"349","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_01"
"350","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"351","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"352","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"353","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"354","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_032723ec76224555dc3f"
"355","357","AIR","INFILL_ACTUAL+HOST_COMPONENT_AIR","SV5_OPTIONAL_01"
"356","357","SOLID","HOST_COMPONENT_SUPPORT","SV5_OPTIONAL_01"
"357","357","UNKNOWN","UNKNOWN",""
"358","357","UNKNOWN","UNKNOWN",""
"359","357","UNKNOWN","UNKNOWN",""
"360","357","UNKNOWN","RESERVATION_CorridorClearance","SV5_OPTIONAL_01"
"361","357","AIR","HOST_CORRIDOR_AIR","SV5_OPTIONAL_01"
"362","357","UNKNOWN","RESERVATION_CorridorClearance","SV5_OPTIONAL_01"
"363","357","UNKNOWN","UNKNOWN",""
"364","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"365","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"366","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"367","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"368","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"369","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"370","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"371","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"372","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"373","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"374","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"375","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"376","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"377","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"378","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"379","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_3c929c46695361d1801a"
"380","357","UNKNOWN","UNKNOWN",""
"381","357","UNKNOWN","UNKNOWN",""
"382","357","UNKNOWN","UNKNOWN",""
"383","357","UNKNOWN","RESERVATION_CorridorClearance","SV5_OPTIONAL_00"
"384","357","SOLID","HOST_CORRIDOR_AIR+HOST_COMPONENT_SUPPORT","SV5_OPTIONAL_00"
"385","357","AIR","RESERVATION_CorridorClearance+HOST_COMPONENT_AIR","SV5_OPTIONAL_00"
"386","357","AIR","INFILL_ACTUAL+HOST_COMPONENT_AIR","SV5_OPTIONAL_00"
"387","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_002847beba22c27fafc7_LINK"
"388","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_002847beba22c27fafc7_LINK"
"389","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_002847beba22c27fafc7_LINK"
"390","357","SOLID","INFILL_ACTUAL","SV5_INFILL_ROOM_002847beba22c27fafc7_LINK"
